"ID","RT","age"
"HAVEN_09MDS30IKD",3.8413,67.77260274
"HAVEN_09MDS30IKD",2.2547,67.77260274
"HAVEN_09MDS30IKD",3.5569,67.77260274
"HAVEN_09MDS30IKD",4.5415,67.77260274
"HAVEN_09MDS30IKD",2.2567,67.77260274
"HAVEN_09MDS30IKD",2.3445,67.77260274
"HAVEN_09MDS30IKD",3.1657,67.77260274
"HAVEN_09MDS30IKD",1.7668,67.77260274
"HAVEN_09MDS30IKD",3.1541,67.77260274
"HAVEN_09MDS30IKD",3.7196,67.77260274
"HAVEN_09MDS30IKD",3.4112,67.77260274
"HAVEN_09MDS30IKD",4.5195,67.77260274
"HAVEN_09MDS30IKD",4.0328,67.77260274
"HAVEN_09MDS30IKD",3.7707,67.77260274
"HAVEN_09MDS30IKD",2.8274,67.77260274
"HAVEN_09MDS30IKD",3.1749,67.77260274
"HAVEN_09MDS30IKD",3.9859,67.77260274
"HAVEN_09MDS30IKD",3.8651,67.77260274
"HAVEN_09MDS30IKD",4.8193,67.77260274
"HAVEN_09MDS30IKD",4.449,67.77260274
"HAVEN_09MDS30IKD",2.7102,67.77260274
"HAVEN_09MDS30IKD",2.4926,67.77260274
"HAVEN_09SJG09LBE",2.6445,64.12328767
"HAVEN_09SJG09LBE",1.6219,64.12328767
"HAVEN_09SJG09LBE",2.0247,64.12328767
"HAVEN_09SJG09LBE",3.2506,64.12328767
"HAVEN_09SJG09LBE",1.8641,64.12328767
"HAVEN_09SJG09LBE",1.9509,64.12328767
"HAVEN_09SJG09LBE",1.5583,64.12328767
"HAVEN_09SJG09LBE",2.2553,64.12328767
"HAVEN_09SJG09LBE",1.2778,64.12328767
"HAVEN_09SJG09LBE",2.0808,64.12328767
"HAVEN_09SJG09LBE",3.2278,64.12328767
"HAVEN_09SJG09LBE",2.0443,64.12328767
"HAVEN_09SJG09LBE",1.9,64.12328767
"HAVEN_09SJG09LBE",1.6813,64.12328767
"HAVEN_09SJG09LBE",2.378,64.12328767
"HAVEN_09SJG09LBE",1.7481,64.12328767
"HAVEN_09SJG09LBE",1.8312,64.12328767
"HAVEN_09SJG09LBE",1.7684,64.12328767
"HAVEN_09SJG09LBE",1.5251,64.12328767
"HAVEN_09SJG09LBE",1.8046,64.12328767
"HAVEN_09SJG09LBE",1.9141,64.12328767
"HAVEN_09SJG09LBE",2.1639,64.12328767
"HAVEN_09SJG09LBE",2.3653,64.12328767
"HAVEN_09SJG09LBE",2.1885,64.12328767
"HAVEN_09SJG09LBE",2.8891,64.12328767
"HAVEN_09SJG09LBE",2.1785,64.12328767
"HAVEN_09SJG09LBE",1.7489,64.12328767
"HAVEN_09SJG09LBE",2.7424,64.12328767
"HAVEN_09SJG09LBE",1.7734,64.12328767
"HAVEN_09SJG09LBE",1.9433,64.12328767
"HAVEN_09SJG09LBE",1.7558,64.12328767
"HAVEN_09SJG09LBE",3.2461,64.12328767
"HAVEN_09SJG09LBE",1.6268,64.12328767
"HAVEN_09SJG09LBE",1.9467,64.12328767
"HAVEN_09SJG09LBE",3.2516,64.12328767
"HAVEN_09SJG09LBE",2.7883,64.12328767
"HAVEN_09SJG09LBE",2.0015,64.12328767
"HAVEN_09SJG09LBE",2.7337,64.12328767
"HAVEN_09SJG09LBE",2.3472,64.12328767
"HAVEN_09SJG09LBE",1.4677,64.12328767
"HAVEN_09SJG09LBE",1.8374,64.12328767
"HAVEN_09SJG09LBE",2.3401,64.12328767
"HAVEN_09SJG09LBE",1.7787,64.12328767
"HAVEN_09SJG09LBE",1.6588,64.12328767
"HAVEN_09SJG09LBE",2.6395,64.12328767
"HAVEN_09SJG09LBE",1.685,64.12328767
"HAVEN_09SJG09LBE",1.5316,64.12328767
"HAVEN_09SJG09LBE",1.4412,64.12328767
"HAVEN_09SJG09LBE",1.8792,64.12328767
"HAVEN_09SJG09LBE",3.1884,64.12328767
"HAVEN_09SJG09LBE",2.9472,64.12328767
"HAVEN_09SJG09LBE",2.7143,64.12328767
"HAVEN_09SJG09LBE",1.5687,64.12328767
"HAVEN_09SJG09LBE",2.6025,64.12328767
"HAVEN_09SJG09LBE",2.4123,64.12328767
"HAVEN_09SJG09LBE",1.913,64.12328767
"HAVEN_09SJG09LBE",2.1572,64.12328767
"HAVEN_09SJG09LBE",1.6378,64.12328767
"HAVEN_09SJG09LBE",1.5617,64.12328767
"HAVEN_09SJG09LBE",2.3462,64.12328767
"HAVEN_09SJG09LBE",2.2556,64.12328767
"HAVEN_09SJG09LBE",2.2115,64.12328767
"HAVEN_09SJG09LBE",2.0261,64.12328767
"HAVEN_09SJG09LBE",3.7108,64.12328767
"HAVEN_09SJG09LBE",2.0834,64.12328767
"HAVEN_09SJG09LBE",3.1171,64.12328767
"HAVEN_09SJG09LBE",1.7182,64.12328767
"HAVEN_09SJG09LBE",2.0161,64.12328767
"HAVEN_09SJG09LBE",3.0026,64.12328767
"HAVEN_09SJG09LBE",2.0304,64.12328767
"HAVEN_09SJG09LBE",1.9895,64.12328767
"HAVEN_09SJG09LBE",1.7009,64.12328767
"HAVEN_09SJG09LBE",3.3383,64.12328767
"HAVEN_09SJG09LBE",2.8766,64.12328767
"HAVEN_09SJG09LBE",2.9076,64.12328767
"HAVEN_09SJG09LBE",1.5218,64.12328767
"HAVEN_09SJG09LBE",2.595,64.12328767
"HAVEN_09SJG09LBE",1.6997,64.12328767
"HAVEN_09SJG09LBE",2.1557,64.12328767
"HAVEN_09SJG09LBE",2.836,64.12328767
"HAVEN_09SJG09LBE",2.6408,64.12328767
"HAVEN_09SJG09LBE",1.8157,64.12328767
"HAVEN_14FQO15BKK",2.586,75.84931507
"HAVEN_14FQO15BKK",1.0168,75.84931507
"HAVEN_14FQO15BKK",2.0869,75.84931507
"HAVEN_14FQO15BKK",1.1868,75.84931507
"HAVEN_14FQO15BKK",2.5043,75.84931507
"HAVEN_14FQO15BKK",3.6266,75.84931507
"HAVEN_14FQO15BKK",1.0644,75.84931507
"HAVEN_14FQO15BKK",1.1373,75.84931507
"HAVEN_14FQO15BKK",2.0578,75.84931507
"HAVEN_14FQO15BKK",1.6939,75.84931507
"HAVEN_14FQO15BKK",2.3956,75.84931507
"HAVEN_14FQO15BKK",2.1189,75.84931507
"HAVEN_14FQO15BKK",1.438,75.84931507
"HAVEN_14FQO15BKK",1.0239,75.84931507
"HAVEN_14FQO15BKK",1.5358,75.84931507
"HAVEN_14FQO15BKK",2.7199,75.84931507
"HAVEN_14FQO15BKK",2.0858,75.84931507
"HAVEN_14FQO15BKK",2.0791,75.84931507
"HAVEN_14FQO15BKK",1.4628,75.84931507
"HAVEN_14FQO15BKK",1.5411,75.84931507
"HAVEN_14FQO15BKK",1.5174,75.84931507
"HAVEN_14FQO15BKK",1.4187,75.84931507
"HAVEN_14FQO15BKK",1.0457,75.84931507
"HAVEN_14FQO15BKK",1.8388,75.84931507
"HAVEN_14FQO15BKK",3.0662,75.84931507
"HAVEN_14FQO15BKK",1.6539,75.84931507
"HAVEN_14FQO15BKK",2.5851,75.84931507
"HAVEN_14FQO15BKK",1.5631,75.84931507
"HAVEN_14FQO15BKK",1.8292,75.84931507
"HAVEN_14FQO15BKK",1.287,75.84931507
"HAVEN_14FQO15BKK",1.9454,75.84931507
"HAVEN_14FQO15BKK",1.5717,75.84931507
"HAVEN_14FQO15BKK",2.9108,75.84931507
"HAVEN_14FQO15BKK",2.2815,75.84931507
"HAVEN_14FQO15BKK",4.1976,75.84931507
"HAVEN_14FQO15BKK",0.9965,75.84931507
"HAVEN_14FQO15BKK",1.6544,75.84931507
"HAVEN_14FQO15BKK",1.9715,75.84931507
"HAVEN_14FQO15BKK",1.8853,75.84931507
"HAVEN_14FQO15BKK",1.8767,75.84931507
"HAVEN_14FQO15BKK",1.9459,75.84931507
"HAVEN_14FQO15BKK",1.4049,75.84931507
"HAVEN_14FQO15BKK",1.741,75.84931507
"HAVEN_14FQO15BKK",2.3983,75.84931507
"HAVEN_14FQO15BKK",3.8589,75.84931507
"HAVEN_14FQO15BKK",1.6529,75.84931507
"HAVEN_14FQO15BKK",2.7027,75.84931507
"HAVEN_14FQO15BKK",1.2175,75.84931507
"HAVEN_14FQO15BKK",2.122,75.84931507
"HAVEN_14FQO15BKK",1.4184,75.84931507
"HAVEN_14FQO15BKK",1.2275,75.84931507
"HAVEN_14FQO15BKK",1.1068,75.84931507
"HAVEN_14FQO15BKK",1.5582,75.84931507
"HAVEN_14FQO15BKK",1.5479,75.84931507
"HAVEN_14FQO15BKK",1.7802,75.84931507
"HAVEN_14FQO15BKK",2.6639,75.84931507
"HAVEN_14FQO15BKK",1.4746,75.84931507
"HAVEN_14FQO15BKK",1.8267,75.84931507
"HAVEN_14FQO15BKK",2.1238,75.84931507
"HAVEN_14FQO15BKK",1.776,75.84931507
"HAVEN_14FQO15BKK",1.8455,75.84931507
"HAVEN_14FQO15BKK",1.9564,75.84931507
"HAVEN_14FQO15BKK",1.1119,75.84931507
"HAVEN_14FQO15BKK",1.3645,75.84931507
"HAVEN_14FQO15BKK",1.6898,75.84931507
"HAVEN_14FQO15BKK",2.4099,75.84931507
"HAVEN_14FQO15BKK",1.5267,75.84931507
"HAVEN_14FQO15BKK",2.1565,75.84931507
"HAVEN_14FQO15BKK",1.5398,75.84931507
"HAVEN_14FQO15BKK",2.4661,75.84931507
"HAVEN_14FQO15BKK",2.6719,75.84931507
"HAVEN_14FQO15BKK",4.4328,75.84931507
"HAVEN_14FQO15BKK",1.8446,75.84931507
"HAVEN_14FQO15BKK",1.8858,75.84931507
"HAVEN_14FQO15BKK",1.366,75.84931507
"HAVEN_14FQO15BKK",1.3203,75.84931507
"HAVEN_14FQO15BKK",1.2421,75.84931507
"HAVEN_14FQO15BKK",2.0593,75.84931507
"HAVEN_14FQO15BKK",1.2731,75.84931507
"HAVEN_14FQO15BKK",1.4448,75.84931507
"HAVEN_14FQO15BKK",1.6201,75.84931507
"HAVEN_14FQO15BKK",1.1788,75.84931507
"HAVEN_14FQO15BKK",1.7991,75.84931507
"HAVEN_14FQO15BKK",1.4416,75.84931507
"HAVEN_14FQO15BKK",1.6068,75.84931507
"HAVEN_14FQO15BKK",2.1957,75.84931507
"HAVEN_14FQO15BKK",1.1596,75.84931507
"HAVEN_14FQO15BKK",1.9834,75.84931507
"HAVEN_14FQO15BKK",2.4419,75.84931507
"HAVEN_14FQO15BKK",2.7526,75.84931507
"HAVEN_14FQO15BKK",4.0129,75.84931507
"HAVEN_14FQO15BKK",4.1387,75.84931507
"HAVEN_14FQO15BKK",1.6167,75.84931507
"HAVEN_14FQO15BKK",2.7591,75.84931507
"HAVEN_14FQO15BKK",4.7515,75.84931507
"HAVEN_14FQO15BKK",2.8057,75.84931507
"HAVEN_14KQP30AKK",1.033,54.61643836
"HAVEN_14KQP30AKK",2.8159,54.61643836
"HAVEN_14KQP30AKK",1.4104,54.61643836
"HAVEN_14KQP30AKK",1.4726,54.61643836
"HAVEN_14KQP30AKK",2.2944,54.61643836
"HAVEN_14KQP30AKK",2.0105,54.61643836
"HAVEN_14KQP30AKK",1.1916,54.61643836
"HAVEN_14KQP30AKK",3.5478,54.61643836
"HAVEN_14KQP30AKK",1.3347,54.61643836
"HAVEN_14KQP30AKK",1.5826,54.61643836
"HAVEN_14KQP30AKK",1.6701,54.61643836
"HAVEN_14KQP30AKK",2.4947,54.61643836
"HAVEN_14KQP30AKK",1.6432,54.61643836
"HAVEN_14KQP30AKK",1.8446,54.61643836
"HAVEN_14KQP30AKK",1.8219,54.61643836
"HAVEN_14KQP30AKK",1.6086,54.61643836
"HAVEN_14KQP30AKK",2.2504,54.61643836
"HAVEN_14KQP30AKK",2.24,54.61643836
"HAVEN_14KQP30AKK",1.5717,54.61643836
"HAVEN_14KQP30AKK",1.5063,54.61643836
"HAVEN_14KQP30AKK",1.8212,54.61643836
"HAVEN_14KQP30AKK",3.3305,54.61643836
"HAVEN_14KQP30AKK",2.3223,54.61643836
"HAVEN_14KQP30AKK",1.6926,54.61643836
"HAVEN_14KQP30AKK",2.2303,54.61643836
"HAVEN_14KQP30AKK",1.2675,54.61643836
"HAVEN_14KQP30AKK",1.2912,54.61643836
"HAVEN_14KQP30AKK",2.8656,54.61643836
"HAVEN_14KQP30AKK",2.0381,54.61643836
"HAVEN_14KQP30AKK",1.8629,54.61643836
"HAVEN_14KQP30AKK",1.6433,54.61643836
"HAVEN_14KQP30AKK",2.302,54.61643836
"HAVEN_14KQP30AKK",1.5319,54.61643836
"HAVEN_14KQP30AKK",1.7832,54.61643836
"HAVEN_14KQP30AKK",2.4162,54.61643836
"HAVEN_14KQP30AKK",2.496,54.61643836
"HAVEN_14KQP30AKK",1.733,54.61643836
"HAVEN_14KQP30AKK",2.9716,54.61643836
"HAVEN_14KQP30AKK",1.971,54.61643836
"HAVEN_14KQP30AKK",1.9529,54.61643836
"HAVEN_14KQP30AKK",2.5635,54.61643836
"HAVEN_14KQP30AKK",1.6136,54.61643836
"HAVEN_14KQP30AKK",2.2496,54.61643836
"HAVEN_14KQP30AKK",1.5312,54.61643836
"HAVEN_14KQP30AKK",1.4841,54.61643836
"HAVEN_14KQP30AKK",1.6297,54.61643836
"HAVEN_14KQP30AKK",2.0153,54.61643836
"HAVEN_14KQP30AKK",1.9415,54.61643836
"HAVEN_14KQP30AKK",1.5538,54.61643836
"HAVEN_14KQP30AKK",1.4514,54.61643836
"HAVEN_14KQP30AKK",1.6874,54.61643836
"HAVEN_14KQP30AKK",1.4538,54.61643836
"HAVEN_14KQP30AKK",2.9163,54.61643836
"HAVEN_14KQP30AKK",2.6613,54.61643836
"HAVEN_14KQP30AKK",3.243,54.61643836
"HAVEN_14KQP30AKK",1.6454,54.61643836
"HAVEN_14KQP30AKK",2.3711,54.61643836
"HAVEN_14KQP30AKK",1.922,54.61643836
"HAVEN_14KQP30AKK",1.291,54.61643836
"HAVEN_14KQP30AKK",1.3418,54.61643836
"HAVEN_14KQP30AKK",2.6135,54.61643836
"HAVEN_14KQP30AKK",1.9407,54.61643836
"HAVEN_14KQP30AKK",1.2839,54.61643836
"HAVEN_14KQP30AKK",1.7748,54.61643836
"HAVEN_14KQP30AKK",1.8173,54.61643836
"HAVEN_14KQP30AKK",1.529,54.61643836
"HAVEN_14KQP30AKK",2.7587,54.61643836
"HAVEN_14KQP30AKK",1.8965,54.61643836
"HAVEN_14KQP30AKK",1.1289,54.61643836
"HAVEN_14KQP30AKK",2.5619,54.61643836
"HAVEN_14KQP30AKK",1.0523,54.61643836
"HAVEN_14KQP30AKK",2.1064,54.61643836
"HAVEN_14KQP30AKK",4.72,54.61643836
"HAVEN_14KQP30AKK",0.877,54.61643836
"HAVEN_14KQP30AKK",2.1375,54.61643836
"HAVEN_14KQP30AKK",3.1864,54.61643836
"HAVEN_14KQP30AKK",1.6292,54.61643836
"HAVEN_14KQP30AKK",1.71,54.61643836
"HAVEN_14KQP30AKK",2.4946,54.61643836
"HAVEN_14KQP30AKK",2.1563,54.61643836
"HAVEN_14KQP30AKK",2.5437,54.61643836
"HAVEN_14KQP30AKK",2.3694,54.61643836
"HAVEN_14KQP30AKK",1.0435,54.61643836
"HAVEN_14KQP30AKK",1.3898,54.61643836
"HAVEN_14KQP30AKK",1.333,54.61643836
"HAVEN_14KQP30AKK",1.2136,54.61643836
"HAVEN_14KQP30AKK",2.2432,54.61643836
"HAVEN_14KQP30AKK",2.6355,54.61643836
"HAVEN_14KQP30AKK",2.9529,54.61643836
"HAVEN_14KQP30AKK",2.0141,54.61643836
"HAVEN_14KQP30AKK",2.1063,54.61643836
"HAVEN_14KQP30AKK",1.6357,54.61643836
"HAVEN_14KQP30AKK",1.5192,54.61643836
"HAVEN_14OJI35LEI",3.0814,63.24931507
"HAVEN_14OJI35LEI",2.8074,63.24931507
"HAVEN_14OJI35LEI",3.3287,63.24931507
"HAVEN_14OJI35LEI",3.0035,63.24931507
"HAVEN_14OJI35LEI",2.5061,63.24931507
"HAVEN_14OJI35LEI",3.0928,63.24931507
"HAVEN_14OJI35LEI",2.194,63.24931507
"HAVEN_14OJI35LEI",2.0291,63.24931507
"HAVEN_14OJI35LEI",2.4002,63.24931507
"HAVEN_14OJI35LEI",1.8426,63.24931507
"HAVEN_14OJI35LEI",1.6179,63.24931507
"HAVEN_14OJI35LEI",1.6022,63.24931507
"HAVEN_14OJI35LEI",1.726,63.24931507
"HAVEN_14OJI35LEI",3.3968,63.24931507
"HAVEN_14OJI35LEI",3.0755,63.24931507
"HAVEN_14OJI35LEI",2.3112,63.24931507
"HAVEN_14OJI35LEI",2.458,63.24931507
"HAVEN_14OJI35LEI",1.6849,63.24931507
"HAVEN_14OJI35LEI",1.9929,63.24931507
"HAVEN_14OJI35LEI",2.6752,63.24931507
"HAVEN_14OJI35LEI",2.3411,63.24931507
"HAVEN_14OJI35LEI",2.6111,63.24931507
"HAVEN_14OJI35LEI",1.6514,63.24931507
"HAVEN_14OJI35LEI",3.1521,63.24931507
"HAVEN_14OJI35LEI",2.8281,63.24931507
"HAVEN_14OJI35LEI",2.5143,63.24931507
"HAVEN_14OJI35LEI",1.5372,63.24931507
"HAVEN_14OJI35LEI",2.4917,63.24931507
"HAVEN_14OJI35LEI",1.8403,63.24931507
"HAVEN_14OJI35LEI",2.1289,63.24931507
"HAVEN_14OJI35LEI",2.5411,63.24931507
"HAVEN_14OJI35LEI",2.2055,63.24931507
"HAVEN_14OJI35LEI",1.9381,63.24931507
"HAVEN_14OJI35LEI",3.5388,63.24931507
"HAVEN_14OJI35LEI",2.447,63.24931507
"HAVEN_14OJI35LEI",4.0623,63.24931507
"HAVEN_14OJI35LEI",1.8478,63.24931507
"HAVEN_14OJI35LEI",2.7502,63.24931507
"HAVEN_14OJI35LEI",2.2202,63.24931507
"HAVEN_14OJI35LEI",2.1562,63.24931507
"HAVEN_14OJI35LEI",3.0235,63.24931507
"HAVEN_14OJI35LEI",2.496,63.24931507
"HAVEN_14OJI35LEI",3.0463,63.24931507
"HAVEN_14OJI35LEI",3.0832,63.24931507
"HAVEN_14OJI35LEI",1.9686,63.24931507
"HAVEN_14OJI35LEI",1.6859,63.24931507
"HAVEN_14OJI35LEI",3.3697,63.24931507
"HAVEN_14OJI35LEI",1.8585,63.24931507
"HAVEN_14OJI35LEI",2.8902,63.24931507
"HAVEN_14OJI35LEI",3.0803,63.24931507
"HAVEN_14OJI35LEI",2.2566,63.24931507
"HAVEN_14OJI35LEI",1.8406,63.24931507
"HAVEN_14OJI35LEI",2.9429,63.24931507
"HAVEN_14OJI35LEI",2.4969,63.24931507
"HAVEN_14OJI35LEI",3.2642,63.24931507
"HAVEN_14OJI35LEI",3.1694,63.24931507
"HAVEN_14OJI35LEI",2.8829,63.24931507
"HAVEN_14OJI35LEI",2.7562,63.24931507
"HAVEN_14OJI35LEI",2.9243,63.24931507
"HAVEN_14OJI35LEI",1.7416,63.24931507
"HAVEN_14OJI35LEI",3.1893,63.24931507
"HAVEN_14OJI35LEI",2.4146,63.24931507
"HAVEN_14OJI35LEI",2.921,63.24931507
"HAVEN_14OJI35LEI",3.2187,63.24931507
"HAVEN_14OJI35LEI",3.7208,63.24931507
"HAVEN_14OJI35LEI",3.0336,63.24931507
"HAVEN_14OJI35LEI",2.9909,63.24931507
"HAVEN_14OJI35LEI",2.1506,63.24931507
"HAVEN_14OJI35LEI",3.1023,63.24931507
"HAVEN_14OJI35LEI",2.4103,63.24931507
"HAVEN_14OJI35LEI",2.2643,63.24931507
"HAVEN_14OJI35LEI",2.1425,63.24931507
"HAVEN_14OJI35LEI",4.41,63.24931507
"HAVEN_14OJI35LEI",4.4308,63.24931507
"HAVEN_14OJI35LEI",2.5888,63.24931507
"HAVEN_14OJI35LEI",1.5906,63.24931507
"HAVEN_14OJI35LEI",1.7856,63.24931507
"HAVEN_14OJI35LEI",3.4076,63.24931507
"HAVEN_14OJI35LEI",3.8264,63.24931507
"HAVEN_14OJI35LEI",2.2353,63.24931507
"HAVEN_14OJI35LEI",4.1493,63.24931507
"HAVEN_14OJI35LEI",3.0744,63.24931507
"HAVEN_14OJI35LEI",4.4693,63.24931507
"HAVEN_14OJI35LEI",2.434,63.24931507
"HAVEN_14OJI35LEI",2.9166,63.24931507
"HAVEN_14OJI35LEI",3.8604,63.24931507
"HAVEN_14OJI35LEI",2.0842,63.24931507
"HAVEN_14TQQ24PED",2.0473,61.24657534
"HAVEN_14TQQ24PED",1.3508,61.24657534
"HAVEN_14TQQ24PED",1.8422,61.24657534
"HAVEN_14TQQ24PED",2.5287,61.24657534
"HAVEN_14TQQ24PED",1.5566,61.24657534
"HAVEN_14TQQ24PED",1.3779,61.24657534
"HAVEN_14TQQ24PED",1.9238,61.24657534
"HAVEN_14TQQ24PED",1.2917,61.24657534
"HAVEN_14TQQ24PED",1.579,61.24657534
"HAVEN_14TQQ24PED",2.4909,61.24657534
"HAVEN_14TQQ24PED",2.0701,61.24657534
"HAVEN_14TQQ24PED",1.5738,61.24657534
"HAVEN_14TQQ24PED",2.2428,61.24657534
"HAVEN_14TQQ24PED",2.1369,61.24657534
"HAVEN_14TQQ24PED",2.7761,61.24657534
"HAVEN_14TQQ24PED",2.3866,61.24657534
"HAVEN_14TQQ24PED",1.632,61.24657534
"HAVEN_14TQQ24PED",2.0835,61.24657534
"HAVEN_14TQQ24PED",1.2079,61.24657534
"HAVEN_14TQQ24PED",3.1415,61.24657534
"HAVEN_14TQQ24PED",1.4824,61.24657534
"HAVEN_14TQQ24PED",1.7664,61.24657534
"HAVEN_14TQQ24PED",2.4333,61.24657534
"HAVEN_14TQQ24PED",2.5257,61.24657534
"HAVEN_14TQQ24PED",2.1184,61.24657534
"HAVEN_14TQQ24PED",2.4123,61.24657534
"HAVEN_14TQQ24PED",1.5573,61.24657534
"HAVEN_14TQQ24PED",3.2519,61.24657534
"HAVEN_14TQQ24PED",1.1609,61.24657534
"HAVEN_14TQQ24PED",2.5018,61.24657534
"HAVEN_14TQQ24PED",1.568,61.24657534
"HAVEN_14TQQ24PED",1.7637,61.24657534
"HAVEN_14TQQ24PED",2.2851,61.24657534
"HAVEN_14TQQ24PED",2.0789,61.24657534
"HAVEN_14TQQ24PED",2.7928,61.24657534
"HAVEN_14TQQ24PED",2.2616,61.24657534
"HAVEN_14TQQ24PED",2.6292,61.24657534
"HAVEN_14TQQ24PED",2.6947,61.24657534
"HAVEN_14TQQ24PED",2.6566,61.24657534
"HAVEN_14TQQ24PED",2.24,61.24657534
"HAVEN_14TQQ24PED",2.4133,61.24657534
"HAVEN_14TQQ24PED",1.7106,61.24657534
"HAVEN_14TQQ24PED",1.5873,61.24657534
"HAVEN_14TQQ24PED",1.5022,61.24657534
"HAVEN_14TQQ24PED",1.5139,61.24657534
"HAVEN_14TQQ24PED",2.3252,61.24657534
"HAVEN_14TQQ24PED",1.663,61.24657534
"HAVEN_14TQQ24PED",1.689,61.24657534
"HAVEN_14TQQ24PED",1.7793,61.24657534
"HAVEN_14TQQ24PED",1.6953,61.24657534
"HAVEN_14TQQ24PED",1.5891,61.24657534
"HAVEN_14TQQ24PED",2.0145,61.24657534
"HAVEN_14TQQ24PED",2.4511,61.24657534
"HAVEN_14TQQ24PED",2.2559,61.24657534
"HAVEN_14TQQ24PED",3.4397,61.24657534
"HAVEN_14TQQ24PED",1.6359,61.24657534
"HAVEN_14TQQ24PED",2.2019,61.24657534
"HAVEN_14TQQ24PED",2.0472,61.24657534
"HAVEN_14TQQ24PED",1.6353,61.24657534
"HAVEN_14TQQ24PED",2.3928,61.24657534
"HAVEN_14TQQ24PED",1.8445,61.24657534
"HAVEN_14TQQ24PED",2.992,61.24657534
"HAVEN_14TQQ24PED",1.7276,61.24657534
"HAVEN_14TQQ24PED",2.7406,61.24657534
"HAVEN_14TQQ24PED",2.9678,61.24657534
"HAVEN_14TQQ24PED",1.9163,61.24657534
"HAVEN_14TQQ24PED",1.8889,61.24657534
"HAVEN_14TQQ24PED",2.4575,61.24657534
"HAVEN_14TQQ24PED",2.1908,61.24657534
"HAVEN_14TQQ24PED",2.3297,61.24657534
"HAVEN_14TQQ24PED",2.6956,61.24657534
"HAVEN_14TQQ24PED",1.7315,61.24657534
"HAVEN_14TQQ24PED",1.6548,61.24657534
"HAVEN_14TQQ24PED",1.6759,61.24657534
"HAVEN_14TQQ24PED",1.3832,61.24657534
"HAVEN_14TQQ24PED",1.6707,61.24657534
"HAVEN_14TQQ24PED",1.613,61.24657534
"HAVEN_14TQQ24PED",4.0841,61.24657534
"HAVEN_14TQQ24PED",2.3349,61.24657534
"HAVEN_14TQQ24PED",1.9534,61.24657534
"HAVEN_14TQQ24PED",1.7163,61.24657534
"HAVEN_14TQQ24PED",1.5113,61.24657534
"HAVEN_14TQQ24PED",1.6688,61.24657534
"HAVEN_14TQQ24PED",2.2954,61.24657534
"HAVEN_14TQQ24PED",1.8801,61.24657534
"HAVEN_14TQQ24PED",1.8627,61.24657534
"HAVEN_14TQQ24PED",2.6907,61.24657534
"HAVEN_14TQQ24PED",1.8088,61.24657534
"HAVEN_14TQQ24PED",3.0365,61.24657534
"HAVEN_14TQQ24PED",1.8439,61.24657534
"HAVEN_14TQQ24PED",2.3879,61.24657534
"HAVEN_14TQQ24PED",2.3916,61.24657534
"HAVEN_14TQQ24PED",2.2185,61.24657534
"HAVEN_15TQQ09ODA_2",1.7909,59.65205479
"HAVEN_15TQQ09ODA_2",2.3205,59.65205479
"HAVEN_15TQQ09ODA_2",1.572,59.65205479
"HAVEN_15TQQ09ODA_2",1.1804,59.65205479
"HAVEN_15TQQ09ODA_2",1.7196,59.65205479
"HAVEN_15TQQ09ODA_2",1.2646,59.65205479
"HAVEN_15TQQ09ODA_2",1.1403,59.65205479
"HAVEN_15TQQ09ODA_2",3.8158,59.65205479
"HAVEN_15TQQ09ODA_2",1.7815,59.65205479
"HAVEN_15TQQ09ODA_2",1.3653,59.65205479
"HAVEN_15TQQ09ODA_2",2.7157,59.65205479
"HAVEN_15TQQ09ODA_2",2.3952,59.65205479
"HAVEN_15TQQ09ODA_2",3.1958,59.65205479
"HAVEN_15TQQ09ODA_2",2.3356,59.65205479
"HAVEN_15TQQ09ODA_2",1.7907,59.65205479
"HAVEN_15TQQ09ODA_2",1.8575,59.65205479
"HAVEN_15TQQ09ODA_2",1.2803,59.65205479
"HAVEN_15TQQ09ODA_2",2.4714,59.65205479
"HAVEN_15TQQ09ODA_2",0.9451,59.65205479
"HAVEN_15TQQ09ODA_2",1.5504,59.65205479
"HAVEN_15TQQ09ODA_2",1.9104,59.65205479
"HAVEN_15TQQ09ODA_2",1.1605,59.65205479
"HAVEN_15TQQ09ODA_2",3.3505,59.65205479
"HAVEN_15TQQ09ODA_2",4.1802,59.65205479
"HAVEN_15TQQ09ODA_2",2.6804,59.65205479
"HAVEN_15TQQ09ODA_2",2.9863,59.65205479
"HAVEN_15TQQ09ODA_2",2.4458,59.65205479
"HAVEN_15TQQ09ODA_2",1.4495,59.65205479
"HAVEN_15TQQ09ODA_2",2.2859,59.65205479
"HAVEN_15TQQ09ODA_2",1.3158,59.65205479
"HAVEN_15TQQ09ODA_2",2.0157,59.65205479
"HAVEN_15TQQ09ODA_2",1.7654,59.65205479
"HAVEN_15TQQ09ODA_2",2.0609,59.65205479
"HAVEN_15TQQ09ODA_2",3.5661,59.65205479
"HAVEN_15TQQ09ODA_2",2.3262,59.65205479
"HAVEN_15TQQ09ODA_2",1.4004,59.65205479
"HAVEN_15TQQ09ODA_2",1.4057,59.65205479
"HAVEN_15TQQ09ODA_2",1.3912,59.65205479
"HAVEN_15TQQ09ODA_2",2.2521,59.65205479
"HAVEN_15TQQ09ODA_2",2.7216,59.65205479
"HAVEN_15TQQ09ODA_2",2.2404,59.65205479
"HAVEN_15TQQ09ODA_2",3.6605,59.65205479
